date_time,id_site,Tpic,Dir,Etal,Tz,Hm0,Ts1,Ts2,Tc,Tav,Tint,Tp,EPS2,EPS4,Qp,S2,Tref,Tw,Batt,timestamp
2019-01-04 21:25:00,8,3.5700000000,75.8000000000,24.2000000000,3.1000000000,0.3400000000,4.7100000000,3.3100000000,2.5300000000,3.6700000000,3.6500000000,6.7100000000,0.3821280000,0.5746470000,1.8598720000,0.0226680000,24.8500000000,13.7000000000,7.0000000000,2019-01-04 21:30:00
2019-01-04 21:55:00,8,3.2300000000,82.8000000000,52.8000000000,3.1500000000,0.3300000000,4.9700000000,3.3600000000,2.5500000000,3.7800000000,3.5800000000,7.3400000000,0.3982830000,0.5762490000,1.6858480000,0.0213240000,24.8500000000,13.7000000000,7.0000000000,2019-01-04 22:00:00
2019-01-04 22:25:00,8,3.5700000000,125.0000000000,61.8000000000,3.0300000000,0.3700000000,4.4000000000,3.2000000000,2.5700000000,3.5100000000,3.4800000000,6.0600000000,0.3435930000,0.5274150000,2.0610270000,0.0258290000,24.8500000000,13.7000000000,7.0000000000,2019-01-04 22:30:00
2019-01-04 22:55:00,8,3.4500000000,154.5000000000,69.4000000000,3.0100000000,0.3900000000,4.3700000000,3.1600000000,2.5100000000,3.4700000000,3.5200000000,6.0200000000,0.3506930000,0.5415790000,2.1358020000,0.0276390000,24.8500000000,13.7500000000,7.0000000000,2019-01-04 23:00:00
2019-01-04 23:25:00,8,3.7000000000,205.2000000000,51.5000000000,2.9900000000,0.4400000000,4.2800000000,3.1500000000,2.5000000000,3.4400000000,3.4500000000,5.8000000000,0.3476430000,0.5459710000,1.9599770000,0.0316530000,24.8500000000,13.7000000000,7.0000000000,2019-01-04 23:30:00
2019-01-04 23:55:00,8,3.3300000000,203.7000000000,50.6000000000,3.0100000000,0.4400000000,4.2800000000,3.1600000000,2.5000000000,3.4400000000,3.4700000000,5.8000000000,0.3478390000,0.5479070000,1.9509760000,0.0311830000,24.8500000000,13.7000000000,7.0000000000,2019-01-05 00:00:00
2019-01-05 00:25:00,8,3.4500000000,219.2000000000,35.8000000000,3.0300000000,0.4500000000,4.1300000000,3.1900000000,2.5300000000,3.4400000000,3.4900000000,5.3400000000,0.3369670000,0.5465170000,1.9481790000,0.0314130000,24.8500000000,13.7000000000,7.0000000000,2019-01-05 00:30:00
2019-01-05 00:55:00,8,4.0000000000,224.8000000000,21.0000000000,3.0500000000,0.4600000000,4.2000000000,3.2100000000,2.5100000000,3.4700000000,3.5400000000,5.4900000000,0.3488740000,0.5602640000,1.9538360000,0.0316270000,24.8500000000,13.7000000000,7.0000000000,2019-01-05 01:00:00
2019-01-05 01:25:00,8,3.7000000000,222.0000000000,21.0000000000,3.1200000000,0.4500000000,4.2100000000,3.2900000000,2.6000000000,3.5300000000,3.5900000000,5.3900000000,0.3374270000,0.5517380000,2.0376900000,0.0295380000,24.8500000000,13.7000000000,7.0000000000,2019-01-05 01:30:00
2019-01-05 01:55:00,8,4.1700000000,217.8000000000,20.1000000000,3.0500000000,0.4600000000,4.2500000000,3.2400000000,2.4900000000,3.5100000000,3.3400000000,5.5700000000,0.3637300000,0.5738610000,1.6996700000,0.0316270000,24.8500000000,13.7500000000,7.0000000000,2019-01-05 02:00:00
2019-01-05 02:25:00,8,4.1700000000,222.0000000000,17.0000000000,3.1200000000,0.4600000000,4.2800000000,3.3200000000,2.5400000000,3.5900000000,3.6700000000,5.5000000000,0.3631580000,0.5824450000,1.8718460000,0.0301950000,24.8500000000,13.7500000000,7.0000000000,2019-01-05 02:30:00
2019-01-05 02:55:00,8,4.3500000000,224.8000000000,17.9000000000,3.2000000000,0.4300000000,4.2400000000,3.3700000000,2.6000000000,3.6100000000,3.7300000000,5.3300000000,0.3498000000,0.5769140000,1.9165480000,0.0269180000,24.8500000000,13.7500000000,7.0000000000,2019-01-05 03:00:00
2019-01-05 03:25:00,8,4.0000000000,224.8000000000,21.5000000000,3.1700000000,0.4300000000,4.3000000000,3.3500000000,2.5800000000,3.6000000000,3.4900000000,5.5100000000,0.3522840000,0.5758980000,1.8030440000,0.0273500000,24.8500000000,13.7500000000,7.0000000000,2019-01-05 03:30:00
2019-01-05 03:55:00,8,3.8500000000,224.8000000000,14.8000000000,2.9900000000,0.4200000000,4.1900000000,3.2000000000,2.3500000000,3.4800000000,3.7000000000,5.5000000000,0.3920050000,0.6154020000,2.0080640000,0.0302140000,24.8500000000,13.7500000000,7.0000000000,2019-01-05 04:00:00
2019-01-05 04:25:00,8,4.1700000000,224.8000000000,15.7000000000,3.2300000000,0.4200000000,4.3500000000,3.4300000000,2.5600000000,3.7000000000,3.7300000000,5.5100000000,0.3715020000,0.6049690000,1.8311460000,0.0258730000,24.8500000000,13.7500000000,7.0000000000,2019-01-05 04:30:00
2019-01-05 04:55:00,8,4.3500000000,222.0000000000,17.5000000000,3.1500000000,0.4300000000,4.0800000000,3.3300000000,2.5700000000,3.5400000000,3.6500000000,5.0100000000,0.3425640000,0.5789880000,1.9141840000,0.0277860000,24.8500000000,13.7500000000,7.0000000000,2019-01-05 05:00:00
2019-01-05 05:25:00,8,4.1700000000,224.8000000000,19.2000000000,3.0100000000,0.4700000000,4.0800000000,3.2000000000,2.4400000000,3.4500000000,3.5300000000,5.1900000000,0.3651710000,0.5865040000,1.8180730000,0.0333090000,24.8500000000,13.7500000000,7.0000000000,2019-01-05 05:30:00
2019-01-05 05:55:00,8,4.3500000000,226.2000000000,19.2000000000,2.9900000000,0.5200000000,3.9800000000,3.1700000000,2.4100000000,3.4100000000,3.3600000000,5.0100000000,0.3678030000,0.5859930000,1.6387250000,0.0374080000,24.8500000000,13.7500000000,7.0000000000,2019-01-05 06:00:00
2019-01-05 06:25:00,8,4.7600000000,226.2000000000,19.2000000000,3.0300000000,0.6400000000,3.8800000000,3.1800000000,2.5100000000,3.3800000000,3.4100000000,4.7200000000,0.3381670000,0.5560840000,1.7309730000,0.0446770000,24.8500000000,13.7500000000,7.0000000000,2019-01-05 06:30:00
2019-01-05 06:55:00,8,4.7600000000,230.5000000000,19.2000000000,3.1000000000,0.7400000000,3.8100000000,3.2400000000,2.6100000000,3.4000000000,3.5400000000,4.4900000000,0.3099100000,0.5350190000,1.9134940000,0.0493360000,24.8500000000,13.7500000000,7.0000000000,2019-01-05 07:00:00
2019-01-05 07:25:00,8,4.1700000000,223.4000000000,36.3000000000,3.2000000000,0.6600000000,3.9700000000,3.3500000000,2.6500000000,3.5400000000,3.7700000000,4.7100000000,0.3226520000,0.5583290000,1.9894520000,0.0413160000,24.8500000000,13.7500000000,7.0000000000,2019-01-05 07:30:00
2019-01-05 07:55:00,8,4.5500000000,230.5000000000,22.8000000000,3.3100000000,0.6800000000,4.1100000000,3.4900000000,2.6800000000,3.6800000000,4.0300000000,4.8500000000,0.3387910000,0.5833360000,1.9620760000,0.0398870000,24.8500000000,13.8000000000,7.0000000000,2019-01-05 08:00:00
2019-01-05 08:25:00,8,5.0000000000,226.2000000000,18.4000000000,3.3900000000,0.6500000000,4.2500000000,3.6000000000,2.7300000000,3.8000000000,4.1700000000,5.0200000000,0.3483960000,0.5967270000,1.9114010000,0.0362600000,24.8500000000,13.8000000000,7.0000000000,2019-01-05 08:30:00
2019-01-05 08:55:00,8,4.5500000000,223.4000000000,25.5000000000,3.4800000000,0.7000000000,4.3400000000,3.6900000000,2.7600000000,3.8900000000,4.3000000000,5.1100000000,0.3521810000,0.6064460000,1.9710620000,0.0370890000,24.8500000000,13.8000000000,7.0000000000,2019-01-05 09:00:00
2019-01-05 09:25:00,8,5.0000000000,227.7000000000,19.2000000000,3.5100000000,0.7300000000,4.3700000000,3.7200000000,2.7800000000,3.9200000000,4.3100000000,5.1300000000,0.3530440000,0.6082840000,1.9250250000,0.0380090000,24.8500000000,13.8000000000,7.0000000000,2019-01-05 09:30:00
2019-01-05 09:55:00,8,5.2600000000,222.0000000000,18.4000000000,3.6700000000,0.7100000000,4.5300000000,3.9000000000,2.9000000000,4.1000000000,4.8800000000,5.2600000000,0.3493400000,0.6147420000,2.2005090000,0.0337960000,24.8500000000,13.8000000000,7.0000000000,2019-01-05 10:00:00
2019-01-05 10:25:00,8,4.7600000000,229.1000000000,20.1000000000,3.6400000000,0.6700000000,4.3800000000,3.8300000000,2.9500000000,4.0100000000,4.5700000000,5.0200000000,0.3240680000,0.5854090000,2.1398120000,0.0324800000,24.8500000000,13.8000000000,7.0000000000,2019-01-05 10:30:00
